"ID","NAME","DATE","CHL","TP"
"643446","Bobidosh Lake - Deep Hole",2011-07-19,2.73,14
"643195","Carlin Lake - Deep Hole",2011-07-19,2.34,8
"643407","Crab Lake - Deep Hole",2011-07-19,3.71,11
"643041","Dead Pike Lake - Deep Hole",2011-07-19,2.83,20
"643620","Dead Pike Lake - South Bay",2011-07-19,6.03,24
"643372","Diamond Lake - Deep Hole",2011-07-19,1.19,10
"643483","Lower Gresham Lake - Max Depth",2011-07-19,7.92,26
"643095","Plummer Lake - Deep Hole",2011-07-19,2.41,10
"643165","Big Portage Lake - Deep Hole",2011-07-20,1.25,10
"643051","Big St Germain Lake - Deep Hole",2011-07-20,6.21,23
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2011-07-20,92,64
"643273","Wildcat Lake - Deep Hole",2011-07-20,3.75,23
"643137","Muskellunge Lake - Deep Hole",2011-07-21,12.6,30
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2011-07-22,110,56
"643444","Annabelle Lake - Deep Hole",2011-07-24,6.1,19
"643512","Harris Lake - Center- Main Body Of Lake",2011-07-24,5.16,14
"643488","Hiawatha Lake - Deep Hole",2011-07-24,4.25,18
"643197","Horsehead Lake - Deep Hole",2011-07-24,4.48,18
"643080","Long Lake - Deep Hole",2011-07-24,3.16,8
"643251","Oxbow Lake - Deep Hole",2011-07-24,4.345,17
"643638","White Sand Lake - North Of Center Sand Bar",2011-07-24,2.67,9
"643050","Big Arbor Vitae Lake - Deep Hole",2011-07-25,8.9,25
"643197","Horsehead Lake - Deep Hole",2011-07-25,1.32,22
"643466","Imogene Lake - Deep Hole",2011-07-25,7.19,18
"443409","Lower Ninemile Lake - Max Depth",2011-07-25,3.32,26
"643145","Pickerel Lake - Deep Hole",2011-07-25,14.3,210
"643164","Plum Lake - Site 1-Deep Hole",2011-07-25,1.98,12
"643515","Shishebogama Lake - Deep Hole",2011-07-25,4.48,18
"643113","Towanda Lake - Deep Hole",2011-07-25,6.89,13
"643223","Armour Lake - Deep Hole",2011-07-26,1.76,17
"643233","Fishtrap Lake - Deep Hole",2011-07-26,1.34,13
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2011-07-26,9.05,17
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2011-07-26,45.3,62
"643172","Little St Germain Lake - South Bay Near St Germain WI",2011-07-26,18.2,35
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2011-07-26,47.7,55
"643171","Little St Germain Lake - West Bay At St Germain WI",2011-07-26,6.34,15
"643084","McDonald Lake - Deep Hole",2011-07-26,2.53,12
"643421","Presque Isle - Site 2 - Center SW Deep",2011-07-26,1.51,7
"643598","Ross Allen Lake - Deep Hole",2011-07-26,4.18,12
"643458","Stearns Lake - Deep Hole",2011-07-26,4.73,14
"643411","Van Vliet Lake - Deep Hole",2011-07-26,2.92,22
"643471","Crawling Stone Lake - Max Depth",2011-07-27,2.07,12
"643047","Alma Lake - Deep Hole",2011-07-28,3.81,15
"643042","Anderson Lake - Deep Hole",2011-07-28,1.44,10
"643121","Bass Lake - Deep Hole",2011-07-28,4.26,15
"643058","Deerskin Lake - Deep Hole",2011-07-28,5.49,14
"644031","Lone Pine Lake - Lone Pine Lake",2011-07-28,9.64,18
"643088","Moon Lake - Deep Hole",2011-07-28,2.72,10
"643104","Smoky Lake - Deep Hole",2011-07-28,1.23,7
"643105","Snipe Lake - Deep Hole",2011-07-28,14.5,21
"643257","South Turtle Lake - Deep Hole",2011-07-28,8.57,28
"643268","Upper Gresham Lake - Deep Hole",2011-07-28,3.08,16
"643415","Clear Lake - Deep Hole (42 05e 12)",2011-07-29,2.4,15
"643569","Ike Walton Lake - Deep Hole",2011-07-29,5.65,24
"643077","Little Spider Lake - Deep Hole",2011-07-29,4.085,6.5
"643482","Found Lake - SW Site",2011-07-30,4.02,26
"643597","Little Bateau Lake - Deep Hole",2011-07-31,2.91,23
"643245","Morton Lake - Deep Hole",2011-07-31,6.11,18
"643252","Papoose Lake - Deep Hole",2011-07-31,1.67,7
"643220","Amik Lake - Deep Hole",2011-08-01,13.6,44
"643401","Anvil Lake - Deep Hole",2011-08-01,4.53,10
"643051","Big St Germain Lake - Deep Hole",2011-08-04,6.05,25
"643172","Little St Germain Lake - South Bay Near St Germain WI",2011-08-04,25.6,39
"643171","Little St Germain Lake - West Bay At St Germain WI",2011-08-04,7.43,16.5
"643089","Myrtle Lake - Deep Hole",2011-08-04,5.81,23
"643459","Circle Lily Lake - Deep Hole",2011-08-05,2.2,21
"643125","Big Sand Lake - Deep Hole",2011-08-08,10,18
"643058","Deerskin Lake - Deep Hole",2011-08-08,5.1,16
"643206","Lac Vieux Desert - Max Depth",2011-08-08,9,37
"643080","Long Lake - Deep Hole",2011-08-08,3.39,9
"643140","North Twin Lake - Max Depth",2011-08-08,3.18,19
"643106","South Twin Lake - Deep Hole",2011-08-08,3.23,17
"643449","Forest Lake - Deep Hole",2011-08-09,2.57,16
"643082","Lower Buckatabon Lake - Deep Hole",2011-08-09,11.5,30
"643114","Upper Buckatabon Lake - Deep Hole",2011-08-09,3.7,20
"643239","Little Crawling Stone Lake - Deep Hole",2011-08-10,2.14,9
"443409","Lower Ninemile Lake - Max Depth",2011-08-10,5.04,27
"643512","Harris Lake - Center- Main Body Of Lake",2011-08-14,2.76,10
"643446","Bobidosh Lake - Deep Hole",2011-08-16,2.14,7
"643515","Shishebogama Lake - Deep Hole",2011-08-16,4.09,19
"643125","Big Sand Lake - Deep Hole",2011-08-17,11.9,17
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2011-08-17,138,84
"643075","Little Portage Lake - Deep Hole",2011-08-17,4.975,21
"643638","White Sand Lake - North Of Center Sand Bar",2011-08-17,2.13,11
"643273","Wildcat Lake - Deep Hole",2011-08-18,8.29,25
"643471","Crawling Stone Lake - Max Depth",2011-08-20,1.53,13
"643137","Muskellunge Lake - Deep Hole",2011-08-20,39.5,52
"643251","Oxbow Lake - Deep Hole",2011-08-20,6.3,17
"643478","Bills Lake - Deep Hole",2011-08-21,5.71,11
"643197","Horsehead Lake - Deep Hole",2011-08-21,9.92,22
"643145","Pickerel Lake - Deep Hole",2011-08-21,24.7,35
"643421","Presque Isle - Site 2 - Center SW Deep",2011-08-21,1.31,12
"643047","Alma Lake - Deep Hole",2011-08-22,6.22,14
"643444","Annabelle Lake - Deep Hole",2011-08-22,5.24,19
"643195","Carlin Lake - Deep Hole",2011-08-22,1.41,6
"643055","Carpenter Lake - Deep Hole",2011-08-22,4.09,18.5
"643041","Dead Pike Lake - Deep Hole",2011-08-22,3.905,13
"643620","Dead Pike Lake - South Bay",2011-08-22,4.85,17
"643372","Diamond Lake - Deep Hole",2011-08-22,1.49,9
"643196","High Lake - Deep Hole",2011-08-22,10.3,25
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2011-08-22,48.2,66
"643088","Moon Lake - Deep Hole",2011-08-22,2.82,9
"643095","Plummer Lake - Deep Hole",2011-08-22,1.39,7
"643104","Smoky Lake - Deep Hole",2011-08-22,1.35,7
"643165","Big Portage Lake - Deep Hole",2011-08-23,4.61,12
"643126","Black Oak Lake - Deep Hole",2011-08-23,1,8
"643458","Stearns Lake - Deep Hole",2011-08-23,5.93,13
"643084","McDonald Lake - Deep Hole",2011-08-24,4.46,14
"643164","Plum Lake - Site 1-Deep Hole",2011-08-24,3.26,15
"643257","South Turtle Lake - Deep Hole",2011-08-24,13.5,28
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2011-08-25,86.3,128
"643172","Little St Germain Lake - South Bay Near St Germain WI",2011-08-25,42.2,60
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2011-08-25,96.9,101
"643146","Pokegama Lake - North-Middle Site",2011-08-25,3.8,16
"643268","Upper Gresham Lake - Deep Hole",2011-08-25,5.9,23
"643415","Clear Lake - Deep Hole (42 05e 12)",2011-08-26,10.2,19
"643233","Fishtrap Lake - Deep Hole",2011-08-27,5.09,16
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2011-08-27,13.4,30
"643121","Bass Lake - Deep Hole",2011-08-28,4.92,19
"643488","Hiawatha Lake - Deep Hole",2011-08-28,6.07,26
"643171","Little St Germain Lake - West Bay At St Germain WI",2011-08-28,11.6,20
"643252","Papoose Lake - Deep Hole",2011-08-28,1.45,9
"643105","Snipe Lake - Deep Hole",2011-08-28,6.22,20
"643042","Anderson Lake - Deep Hole",2011-08-29,0.81,9
"643401","Anvil Lake - Deep Hole",2011-08-29,7.06,12
"643058","Deerskin Lake - Deep Hole",2011-08-29,6.23,15
"643482","Found Lake - SW Site",2011-08-29,12.4,28
"643197","Horsehead Lake - Deep Hole",2011-08-29,9.72,39
"643466","Imogene Lake - Deep Hole",2011-08-29,2.35,14
"643483","Lower Gresham Lake - Max Depth",2011-08-29,7.7,26
"643089","Myrtle Lake - Deep Hole",2011-08-29,4.09,17
"643146","Pokegama Lake - North-Middle Site",2011-08-29,3.92,16
"643598","Ross Allen Lake - Deep Hole",2011-08-29,4.315,11.3333333333333
"643113","Towanda Lake - Deep Hole",2011-08-29,10.7,16
"643407","Crab Lake - Deep Hole",2011-08-30,2.7,11
"643245","Morton Lake - Deep Hole",2011-08-30,10.3,25
"643223","Armour Lake - Deep Hole",2011-08-31,2.53,12
"643077","Little Spider Lake - Deep Hole",2011-08-31,7.82,20
"643080","Long Lake - Deep Hole",2011-09-05,7.84,11
"643050","Big Arbor Vitae Lake - Deep Hole",2011-09-06,2.22,39
"443409","Lower Ninemile Lake - Max Depth",2011-09-06,1.1,19
"643239","Little Crawling Stone Lake - Deep Hole",2011-09-12,1.19,8
"643075","Little Portage Lake - Deep Hole",2011-09-14,40,27
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2011-09-17,14.8,90
"643597","Little Bateau Lake - Deep Hole",2011-09-25,10.1,21
"643459","Circle Lily Lake - Deep Hole",2011-10-03,2.78,23
"643058","Deerskin Lake - Deep Hole",2011-10-18,9.71,17.5
"643206","Lac Vieux Desert - Max Depth",2011-10-18,19.2,47
"643082","Lower Buckatabon Lake - Deep Hole",2011-10-18,5.33,18
"443409","Lower Ninemile Lake - Max Depth",2011-10-18,11.4,29
"643114","Upper Buckatabon Lake - Deep Hole",2011-10-18,15.8,26
"643051","Big St Germain Lake - Deep Hole",2011-10-19,3.97,29
"643172","Little St Germain Lake - South Bay Near St Germain WI",2011-10-19,17.7,40
"643050","Big Arbor Vitae Lake - Deep Hole",2011-10-25,17.8,36
"643171","Little St Germain Lake - West Bay At St Germain WI",2011-10-26,6.61,25
"443409","Lower Ninemile Lake - Max Depth",2011-10-26,7.47,21
"643125","Big Sand Lake - Deep Hole",2011-10-31,4.87,16
"643080","Long Lake - Deep Hole",2011-10-31,7.08,12
"643140","North Twin Lake - Max Depth",2011-10-31,9.85,23
"643106","South Twin Lake - Deep Hole",2011-10-31,9.13,23
"643401","Anvil Lake - Deep Hole",2012-03-13,1.01,8
"643401","Anvil Lake - Deep Hole",2012-03-26,2.47,19
"643253","Rest Lake - Deep Hole",2012-04-02,3.02,16
"643200","Island Lake - Deep Hole",2012-04-09,6.24,22
"643261","Spider Lake - Deep Hole",2012-04-09,4.31,17
"643401","Anvil Lake - Deep Hole",2012-05-01,3.23,15
"643401","Anvil Lake - Deep Hole",2012-05-11,2.85,13
"643401","Anvil Lake - Deep Hole",2012-05-19,2.1,13
"643401","Anvil Lake - Deep Hole",2012-05-22,2.06,22
"643058","Deerskin Lake - Deep Hole",2012-06-04,2.06,14
"643200","Island Lake - Deep Hole",2012-06-06,2.73,13
"643253","Rest Lake - Deep Hole",2012-06-06,2.05,10
"643261","Spider Lake - Deep Hole",2012-06-06,1.67,9
"643058","Deerskin Lake - Deep Hole",2012-06-12,3.76,18
"443409","Lower Ninemile Lake - Max Depth",2012-06-12,5.97,25
"643125","Big Sand Lake - Deep Hole",2012-06-13,4.94,20
"643206","Lac Vieux Desert - Max Depth",2012-06-13,6.72,25
"643080","Long Lake - Deep Hole",2012-06-13,1.85,13
"643082","Lower Buckatabon Lake - Deep Hole",2012-06-13,3.73,23
"643140","North Twin Lake - Max Depth",2012-06-13,3.05,15
"643106","South Twin Lake - Deep Hole",2012-06-13,2.32,17
"643114","Upper Buckatabon Lake - Deep Hole",2012-06-13,4.12,17
"643401","Anvil Lake - Deep Hole",2012-06-15,4.37,17
"643467","Birch Lake - Deep Hole",2012-06-17,5.06,17
"643126","Black Oak Lake - Deep Hole",2012-06-17,1.52,7
"643075","Little Portage Lake - Deep Hole",2012-06-17,4.56,26
"643095","Plummer Lake - Deep Hole",2012-06-17,2.27,9
"643421","Presque Isle - Site 2 - Center SW Deep",2012-06-17,1.35,12
"643401","Anvil Lake - Deep Hole",2012-06-18,5.77,24
"643372","Diamond Lake - Deep Hole",2012-06-19,1.84,10
"643466","Imogene Lake - Deep Hole",2012-06-19,3.115,15.5
"643113","Towanda Lake - Deep Hole",2012-06-19,5.76,15
"643055","Carpenter Lake - Deep Hole",2012-06-20,8.47,20
"643515","Shishebogama Lake - Deep Hole",2012-06-20,5.53,12
"643172","Little St Germain Lake - South Bay Near St Germain WI",2012-06-21,11.9,31
"643171","Little St Germain Lake - West Bay At St Germain WI",2012-06-21,4.67,16
"643598","Ross Allen Lake - Deep Hole",2012-06-21,4.06,16
"643042","Anderson Lake - Deep Hole",2012-06-22,1.4,12
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2012-06-24,6.36,21
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2012-06-24,35.6,46
"643172","Little St Germain Lake - South Bay Near St Germain WI",2012-06-24,13.2,32
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2012-06-24,40.4,41
"643171","Little St Germain Lake - West Bay At St Germain WI",2012-06-24,4.34,21
"643251","Oxbow Lake - Deep Hole",2012-06-24,4.98,19
"643638","White Sand Lake - North Of Center Sand Bar",2012-06-24,3.06,11
"643223","Armour Lake - Deep Hole",2012-06-25,3.15,12
"643165","Big Portage Lake - Deep Hole",2012-06-25,3.69,14
"643125","Big Sand Lake - Deep Hole",2012-06-25,3.14,20
"643195","Carlin Lake - Deep Hole",2012-06-25,1.52,8
"643482","Found Lake - SW Site",2012-06-25,5.97,45
"643488","Hiawatha Lake - Deep Hole",2012-06-25,13.7,22
"643196","High Lake - Deep Hole",2012-06-25,4,19
"643239","Little Crawling Stone Lake - Deep Hole",2012-06-25,2.7,12
"643483","Lower Gresham Lake - Max Depth",2012-06-25,6.65,22
"643145","Pickerel Lake - Deep Hole",2012-06-25,6.64,23
"643164","Plum Lake - Site 1-Deep Hole",2012-06-25,2.79,13
"643273","Wildcat Lake - Deep Hole",2012-06-25,9.03,31
"643121","Bass Lake - Deep Hole",2012-06-26,5.47,25
"643051","Big St Germain Lake - Deep Hole",2012-06-26,2.68,25
"643478","Bills Lake - Deep Hole",2012-06-26,6.31,17
"643230","Cochran Lake - Deep Hole",2012-06-26,10.2,23
"643233","Fishtrap Lake - Deep Hole",2012-06-26,3.06,14
"643137","Muskellunge Lake - Deep Hole",2012-06-26,8.47,25
"643257","South Turtle Lake - Deep Hole",2012-06-26,5.43,21
"643458","Stearns Lake - Deep Hole",2012-06-26,3.19,14
"643446","Bobidosh Lake - Deep Hole",2012-06-27,1.57,11
"643407","Crab Lake - Deep Hole",2012-06-27,3.79,10
"643084","McDonald Lake - Deep Hole",2012-06-27,2.08,12
"643089","Myrtle Lake - Deep Hole",2012-06-27,5,21
"643146","Pokegama Lake - North-Middle Site",2012-06-27,3.23,15
"643104","Smoky Lake - Deep Hole",2012-06-27,1.52,12
"643105","Snipe Lake - Deep Hole",2012-06-27,5.59,22
"643268","Upper Gresham Lake - Deep Hole",2012-06-27,3.5,18
"643047","Alma Lake - Deep Hole",2012-06-28,2.69,15
"643080","Long Lake - Deep Hole",2012-06-28,1.37,12
"643088","Moon Lake - Deep Hole",2012-06-28,1.75,11
"643252","Papoose Lake - Deep Hole",2012-06-28,1.51,12
"643597","Little Bateau Lake - Deep Hole",2012-06-29,3.58,19
"643197","Horsehead Lake - Deep Hole",2012-06-30,3.13,14
"643077","Little Spider Lake - Deep Hole",2012-06-30,0.27,17
"643444","Annabelle Lake - Deep Hole",2012-07-01,3.25,20
"643459","Circle Lily Lake - Deep Hole",2012-07-01,6.84,28
"643512","Harris Lake - Center- Main Body Of Lake",2012-07-01,1.06,14
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2012-07-01,8.47,31
"643220","Amik Lake - Deep Hole",2012-07-02,6.68,39
"643125","Big Sand Lake - Deep Hole",2012-07-02,3.96,16
"643058","Deerskin Lake - Deep Hole",2012-07-02,5.89,20
"643569","Ike Walton Lake - Deep Hole",2012-07-02,2.64,17
"643206","Lac Vieux Desert - Max Depth",2012-07-02,6.56,25
"643080","Long Lake - Deep Hole",2012-07-02,1.73,13
"643082","Lower Buckatabon Lake - Deep Hole",2012-07-02,3.05,18
"643140","North Twin Lake - Max Depth",2012-07-02,3.93,15
"643106","South Twin Lake - Deep Hole",2012-07-02,2.12,14
"643114","Upper Buckatabon Lake - Deep Hole",2012-07-02,3.18,18
"643411","Van Vliet Lake - Deep Hole",2012-07-04,2.61,29
"443409","Lower Ninemile Lake - Max Depth",2012-07-05,9.12,43
"643245","Morton Lake - Deep Hole",2012-07-07,3.95,10.6666666666667
"643075","Little Portage Lake - Deep Hole",2012-07-09,8.49,23
"643172","Little St Germain Lake - South Bay Near St Germain WI",2012-07-09,20.6,34
"643171","Little St Germain Lake - West Bay At St Germain WI",2012-07-09,3.8,14
"643051","Big St Germain Lake - Deep Hole",2012-07-10,5.53,25
"643251","Oxbow Lake - Deep Hole",2012-07-14,5.31,15
"643126","Black Oak Lake - Deep Hole",2012-07-16,0.99,8
"643196","High Lake - Deep Hole",2012-07-16,2.6,14
"643401","Anvil Lake - Deep Hole",2012-07-17,4.26333333333333,33
"643055","Carpenter Lake - Deep Hole",2012-07-17,5.5,16
"10021507","Plum Lake - G",2012-07-17,3.02,13
"643458","Stearns Lake - Deep Hole",2012-07-17,2.87,14
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2012-07-18,15.1,27
"643145","Pickerel Lake - Deep Hole",2012-07-18,20.3,24
"643401","Anvil Lake - Deep Hole",2012-07-19,3.89,11
"643195","Carlin Lake - Deep Hole",2012-07-20,1.18,6
"643197","Horsehead Lake - Deep Hole",2012-07-20,3.68,17
"643273","Wildcat Lake - Deep Hole",2012-07-20,5.24,31
"643080","Long Lake - Deep Hole",2012-07-21,2.73,11
"643223","Armour Lake - Deep Hole",2012-07-22,1.31,10
"643125","Big Sand Lake - Deep Hole",2012-07-22,7.78,22.5
"643597","Little Bateau Lake - Deep Hole",2012-07-22,4.28,15
"643170","Little St Germain Lake - Northeast Bay Near St Germain WI",2012-07-22,88.1,82
"643172","Little St Germain Lake - South Bay Near St Germain WI",2012-07-22,36.9,36
"643557","Little St Germain Lake - Upper East Bay Near St Germain WI",2012-07-22,40.1,64
"643171","Little St Germain Lake - West Bay At St Germain WI",2012-07-22,7.14,13
"643164","Plum Lake - Site 1-Deep Hole",2012-07-22,1.98,12
"643105","Snipe Lake - Deep Hole",2012-07-22,9.42,26
"643638","White Sand Lake - North Of Center Sand Bar",2012-07-22,1.92,9
"643233","Fishtrap Lake - Deep Hole",2012-07-23,2.18,17
"643145","Pickerel Lake - Deep Hole",2012-07-23,18.5,23
"643257","South Turtle Lake - Deep Hole",2012-07-23,6.42,22
"643113","Towanda Lake - Deep Hole",2012-07-23,4.96,15
"643220","Amik Lake - Deep Hole",2012-07-24,14.8,32
"643401","Anvil Lake - Deep Hole",2012-07-24,4.07,10
"643121","Bass Lake - Deep Hole",2012-07-24,4.55,18
"643165","Big Portage Lake - Deep Hole",2012-07-24,2.69,12
"643478","Bills Lake - Deep Hole",2012-07-24,3.3,15
"643372","Diamond Lake - Deep Hole",2012-07-24,1.52,9
"643482","Found Lake - SW Site",2012-07-24,5.5,25
"643084","McDonald Lake - Deep Hole",2012-07-24,5.34,13
"643146","Pokegama Lake - North-Middle Site",2012-07-24,3.01,13
"643598","Ross Allen Lake - Deep Hole",2012-07-24,2.04,14
"643428","Spectacle Lake - North Basin at Max Depth",2012-07-24,3.16,10
"643411","Van Vliet Lake - Deep Hole",2012-07-24,5.32,23
"643088","Moon Lake - Deep Hole",2012-07-25,2.76,8
"643047","Alma Lake - Deep Hole",2012-07-26,5.24,12
"643066","Gunlock Lake - Deep Hole -Site 1 - N End",2012-07-26,12.6,23
"643200","Island Lake - Deep Hole",2012-07-26,4.03,17
"643253","Rest Lake - Deep Hole",2012-07-26,2.08,14
"643261","Spider Lake - Deep Hole",2012-07-26,1.78,14
"643512","Harris Lake - Center- Main Body Of Lake",2012-07-28,2.28,10
"643466","Imogene Lake - Deep Hole",2012-07-28,1.19,9
"643421","Presque Isle - Site 2 - Center SW Deep",2012-07-28,1.4,10
"643444","Annabelle Lake - Deep Hole",2012-07-29,8.22,17
"643467","Birch Lake - Deep Hole",2012-07-29,3.02,12
"643446","Bobidosh Lake - Deep Hole",2012-07-29,1.5,7
"643488","Hiawatha Lake - Deep Hole",2012-07-29,2.4,13
"643252","Papoose Lake - Deep Hole",2012-07-29,1.7,9
"643095","Plummer Lake - Deep Hole",2012-07-29,1.85,5
"643104","Smoky Lake - Deep Hole",2012-07-29,2.17,9
"643058","Deerskin Lake - Deep Hole",2012-07-30,8.27,16
"643483","Lower Gresham Lake - Max Depth",2012-07-30,4.85,18
"643245","Morton Lake - Deep Hole",2012-07-30,2.56,16
"643089","Myrtle Lake - Deep Hole",2012-07-30,2.21,18
"643268","Upper Gresham Lake - Deep Hole",2012-07-30,4.65,16
"643239","Little Crawling Stone Lake - Deep Hole",2012-07-31,1.94,11
"643077","Little Spider Lake - Deep Hole",2012-07-31,0.53,16
"643137","Muskellunge Lake - Deep Hole",2012-07-31,17.3,31
"643125","Big Sand Lake - Deep Hole",2012-08-02,17.9,27
"643230","Cochran Lake - Deep Hole",2012-08-02,5.24,26
"643058","Deerskin Lake - Deep Hole",2012-08-02,10.3,13
"643569","Ike Walton Lake - Deep Hole",2012-08-02,8.64,15
"643206","Lac Vieux Desert - Max Depth",2012-08-02,8.58,29
"643080","Long Lake - Deep Hole",2012-08-02,3.23,10
"643082","Lower Buckatabon Lake - Deep Hole",2012-08-02,9.22,25
"643140","North Twin Lake - Max Depth",2012-08-02,7.57,17
"643106","South Twin Lake - Deep Hole",2012-08-02,4.07,14
"643114","Upper Buckatabon Lake - Deep Hole",2012-08-02,5.76,18
"643451","Kentuck Lake - Site 2-East End-Deep Hole",2012-08-03,30.8,36
"643449","Forest Lake - Deep Hole",2012-08-07,2.22,17
"443409","Lower Ninemile Lake - Max Depth",2012-08-07,2.88,24
"643471","Crawling Stone Lake - Max Depth",2012-08-10,3.09,10
"643075","Little Portage Lake - Deep Hole",2012-08-11,33.1,30
"643407","Crab Lake - Deep Hole",2012-08-12,1.87,9
